County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Washington,Nebraska,22,0,1,0,4.50%,0,0,41.53106886,-96.22248095,2020-04-27 22:10 EDT
Colfax,Nebraska,22,2,0,0,0.00%,0,0,41.57320374,-97.08644957,2020-04-27 22:10 EDT
Custer,Nebraska,22,0,2,0,9.10%,0,0,41.39426404,-99.72613503,2020-04-27 22:10 EDT
Lincoln,Nebraska,20,0,1,0,5.00%,0,0,41.04778534,-100.7451548,2020-04-27 22:10 EDT
York,Nebraska,11,1,0,0,0.00%,0,0,40.87277546,-97.5970848,2020-04-27 22:10 EDT
Merrick,Nebraska,11,1,0,0,0.00%,0,0,41.16976642,-98.03780419,2020-04-27 22:10 EDT
Howard,Nebraska,10,0,0,0,0.00%,0,0,41.22002393,-98.51707113,2020-04-27 22:10 EDT
Kimball,Nebraska,9,0,0,0,0.00%,0,0,41.19761459,-103.7149425,2020-04-27 22:10 EDT
Saunders,Nebraska,9,0,0,0,0.00%,0,0,41.22651699,-96.63753431,2020-04-27 22:10 EDT
Gosper,Nebraska,3,0,0,0,0.00%,0,0,40.51478561,-99.83071073,2020-04-27 22:10 EDT
Seward,Nebraska,7,1,1,0,14.30%,0,0,40.87238069,-97.13949858,2020-04-27 22:10 EDT
Cheyenne,Nebraska,6,1,0,0,0.00%,0,0,41.21980259,-102.9950235,2020-04-27 22:10 EDT
Polk,Nebraska,5,0,0,0,0.00%,0,0,41.18688,-97.56842989,2020-04-27 22:10 EDT
Clay,Nebraska,5,1,0,0,0.00%,0,0,40.52444889,-98.05127973,2020-04-27 22:10 EDT
Cass,Nebraska,4,0,0,0,0.00%,0,0,40.90975787,-96.14136094,2020-04-27 22:10 EDT
Cuming,Nebraska,4,1,0,0,0.00%,0,0,41.91641249,-96.78740778,2020-04-27 22:10 EDT
Kearney,Nebraska,4,0,0,0,0.00%,0,0,40.50744303,-98.94882041,2020-04-27 22:10 EDT
Johnson,Nebraska,4,0,0,0,0.00%,0,0,40.39265799,-96.2651261,2020-04-27 22:10 EDT
Webster,Nebraska,3,0,0,0,0.00%,0,0,40.17643296,-98.49993282,2020-04-27 22:10 EDT
Franklin,Nebraska,3,0,0,0,0.00%,0,0,40.17634199,-98.95279683,2020-04-27 22:10 EDT
Dixon,Nebraska,3,1,0,0,0.00%,0,0,42.49032114,-96.8685131,2020-04-27 22:10 EDT
Antelope,Nebraska,2,0,0,0,0.00%,0,0,42.17690218,-98.06672076,2020-04-27 22:10 EDT
Knox,Nebraska,2,0,0,0,0.00%,0,0,42.63165456,-97.89463638,2020-04-27 22:10 EDT
Phelps,Nebraska,2,1,0,0,0.00%,0,0,40.51120789,-99.41442031,2020-04-27 22:10 EDT
Stanton,Nebraska,2,0,0,0,0.00%,0,0,41.916934,-97.19391417,2020-04-27 22:10 EDT
Burt,Nebraska,2,0,0,0,0.00%,0,0,41.85100019,-96.32964118,2020-04-27 22:10 EDT
Cedar,Nebraska,2,2,0,0,0.00%,0,0,42.5974126,-97.2528215,2020-04-27 22:10 EDT
Red Willow,Nebraska,2,1,0,0,0.00%,0,0,40.23514,-100.49344,2020-04-27 22:10 EDT
Furnas,Nebraska,2,0,0,0,0.00%,0,0,40.17647405,-99.91229995,2020-04-27 22:10 EDT
Greeley,Nebraska,2,1,0,0,0.00%,0,0,41.56741269,-98.52113106,2020-04-27 22:10 EDT
Jefferson,Nebraska,2,1,0,0,0.00%,0,0,40.17580185,-97.14273689,2020-04-27 22:10 EDT
Nemaha,Nebraska,1,0,0,0,0.00%,0,0,40.38499768,-95.85407457,2020-04-27 22:10 EDT
Otoe,Nebraska,1,0,0,0,0.00%,0,0,40.64856252,-96.13578531,2020-04-27 22:10 EDT
Cherry,Nebraska,1,0,0,0,0.00%,0,0,42.54490082,-101.1185982,2020-04-27 22:10 EDT
Wayne,Nebraska,1,0,0,0,0.00%,0,0,42.20929048,-97.11922969,2020-04-27 22:10 EDT
Box Butte,Nebraska,1,0,0,0,0.00%,0,0,42.21971468,-103.0856639,2020-04-27 22:10 EDT
Pierce,Nebraska,1,0,0,0,0.00%,0,0,42.26438862,-97.60130221,2020-04-27 22:10 EDT
Morrill,Nebraska,1,0,0,0,0.00%,0,0,41.71595509,-103.0105555,2020-04-27 22:10 EDT
Nance,Nebraska,1,0,0,0,0.00%,0,0,41.39730819,-97.99222082,2020-04-27 22:10 EDT
Butler,Nebraska,1,0,0,0,0.00%,0,0,41.22496231,-97.1314459,2020-04-27 22:10 EDT
Thurston,Nebraska,1,0,0,0,0.00%,0,0,42.15780708,-96.54598535,2020-04-27 22:10 EDT
Fillmore,Nebraska,1,0,0,0,0.00%,0,0,40.5246895,-97.59651417,2020-04-27 22:10 EDT
Sherman,Nebraska,1,0,0,0,0.00%,0,0,41.22061354,-98.97621311,2020-04-27 22:10 EDT
Valley,Nebraska,1,1,0,0,0.00%,0,0,41.56734717,-98.98181449,2020-04-27 22:10 EDT
Logan,Nebraska,0,0,0,0,nan%,0,0,41.56655037,-100.4827298,2020-04-27 22:10 EDT
Dawes,Nebraska,0,0,0,0,nan%,0,0,42.7196594,-103.1354299,2020-04-27 22:10 EDT
Arthur,Nebraska,0,0,0,0,nan%,0,0,41.56886853,-101.6957187,2020-04-27 22:10 EDT
Oklahoma,Oklahoma,703,7,29,0,4.10%,431,4,35.58268395,-97.50859936,2020-04-27 22:10 EDT
Tulsa,Oklahoma,490,0,238,1,48.60%,373,11,36.15011,-95.99352,2020-04-27 22:10 EDT
Cleveland,Oklahoma,404,1,27,0,6.70%,271,1,35.20309375,-97.32639069,2020-04-27 22:10 EDT
Washington,Oklahoma,231,2,15,0,6.50%,112,1,36.71524586,-95.90436644,2020-04-27 22:10 EDT
Wagoner,Oklahoma,115,1,14,0,12.20%,86,1,35.96105277,-95.52120322,2020-04-27 22:10 EDT
Canadian,Oklahoma,91,0,3,0,3.30%,67,0,35.54258124,-97.98256476,2020-04-27 22:10 EDT
Delaware,Oklahoma,90,0,10,0,11.10%,67,0,36.39581277,-94.79870469,2020-04-27 22:10 EDT
Texas,Oklahoma,85,12,1,0,1.20%,15,2,36.74795667,-101.4900765,2020-04-27 22:10 EDT
Comanche,Oklahoma,79,0,1,0,1.30%,55,1,34.66211803,-98.47167754,2020-04-27 22:10 EDT
Creek,Oklahoma,76,0,6,0,7.90%,55,1,35.90262244,-96.37093928,2020-04-27 22:10 EDT
Osage,Oklahoma,72,0,3,0,4.20%,50,0,36.6291825,-96.39842617,2020-04-27 22:10 EDT
Greer,Oklahoma,64,0,6,0,9.40%,44,0,34.93565208,-99.56072159,2020-04-27 22:10 EDT
Caddo,Oklahoma,58,0,6,0,10.30%,15,2,35.17438212,-98.37518326,2020-04-27 22:10 EDT
Adair,Oklahoma,55,0,3,0,5.50%,33,0,35.88386776,-94.65866924,2020-04-27 22:10 EDT
Kay,Oklahoma,47,0,6,0,12.80%,38,0,36.81800612,-97.14387074,2020-04-27 22:10 EDT
Rogers,Oklahoma,47,0,3,0,6.40%,238,1,36.36522122,-95.60406386,2020-04-27 22:10 EDT
Payne,Oklahoma,44,0,1,0,2.30%,31,0,36.07732714,-96.9757817,2020-04-27 22:10 EDT
Pottawatomie,Oklahoma,42,2,4,0,9.50%,238,0,35.20671563,-96.9483,2020-04-27 22:10 EDT
Grady,Oklahoma,34,0,1,0,2.90%,20,1,35.01711842,-97.88402353,2020-04-27 22:10 EDT
Mcclain,Oklahoma,30,0,0,0,0.00%,17,0,35.00934833,-97.4441735,2020-04-27 22:10 EDT
Ottawa,Oklahoma,29,0,1,0,3.40%,22,0,36.83755025,-94.81154368,2020-04-27 22:10 EDT
Pawnee,Oklahoma,29,0,2,0,6.90%,20,0,36.31690779,-96.69931207,2020-04-27 22:10 EDT
Cherokee,Oklahoma,76,0,1,0,1.30%,20,0,35.90662326,-94.99965093,2020-04-27 22:10 EDT
Muskogee,Oklahoma,76,0,4,0,5.30%,20,0,35.61611262,-95.37946535,2020-04-27 22:10 EDT
Pittsburg,Oklahoma,25,0,2,0,8.00%,14,0,34.91545245,-95.75381157,2020-04-27 22:10 EDT
Mayes,Oklahoma,71,0,3,0,4.20%,16,1,36.30089425,-95.23192599,2020-04-27 22:10 EDT
Nowata,Oklahoma,20,0,0,0,0.00%,10,0,36.80196654,-95.61853727,2020-04-27 22:10 EDT
Stephens,Oklahoma,20,0,1,0,5.00%,16,0,34.48556497,-97.8515255,2020-04-27 22:10 EDT
Okmulgee,Oklahoma,16,0,0,0,0.00%,14,0,35.64661843,-95.96428706,2020-04-27 22:10 EDT
Jackson,Oklahoma,15,0,0,0,0.00%,3,1,34.5866254,-99.41604727,2020-04-27 22:10 EDT
Garvin,Oklahoma,13,0,0,0,0.00%,10,0,34.70458265,-97.30929616,2020-04-27 22:10 EDT
Logan,Oklahoma,13,0,0,0,0.00%,9,0,35.91931509,-97.44331471,2020-04-27 22:10 EDT
Sequoyah,Oklahoma,12,0,3,0,25.00%,7,0,35.4991234,-94.75047968,2020-04-27 22:10 EDT
Garfield,Oklahoma,11,0,1,0,9.10%,3,0,36.37906991,-97.78271405,2020-04-27 22:10 EDT
Lincoln,Oklahoma,11,1,0,0,0.00%,3,0,35.70299372,-96.88093978,2020-04-27 22:10 EDT
Custer,Oklahoma,10,0,0,0,0.00%,3,0,35.63885752,-99.00153879,2020-04-27 22:10 EDT
Le Flore,Oklahoma,10,1,0,0,0.00%,5,0,34.89848,-94.98446,2020-04-27 22:10 EDT
Pontotoc,Oklahoma,10,0,1,0,10.00%,3,0,34.72801511,-96.68434148,2020-04-27 22:10 EDT
Craig,Oklahoma,9,0,0,0,0.00%,6,0,36.76177662,-95.20852181,2020-04-27 22:10 EDT
Seminole,Oklahoma,3,0,1,0,33.30%,4,0,35.16748113,-96.61551659,2020-04-27 22:10 EDT
Kingfisher,Oklahoma,3,0,0,0,0.00%,6,0,35.94542854,-97.94211253,2020-04-27 22:10 EDT
Mccurtain,Oklahoma,3,0,0,0,0.00%,7,0,34.11531994,-94.7711568,2020-04-27 22:10 EDT
Bryan,Oklahoma,6,0,1,0,16.70%,3,0,33.96250957,-96.25077988,2020-04-27 22:10 EDT
Noble,Oklahoma,6,0,0,0,0.00%,5,0,36.38857838,-97.230559,2020-04-27 22:10 EDT
Beckham,Oklahoma,5,0,0,0,0.00%,2,0,35.26863398,-99.68191704,2020-04-27 22:10 EDT
Cotton,Oklahoma,5,0,1,0,20.00%,3,0,34.2893297,-98.3729042,2020-04-27 22:10 EDT
Latimer,Oklahoma,5,0,1,0,20.00%,2,0,34.87604405,-95.25034351,2020-04-27 22:10 EDT
Haskell,Oklahoma,5,0,0,0,0.00%,2,1,35.21743604,-95.12302219,2020-04-27 22:10 EDT
Kiowa,Oklahoma,4,0,0,0,0.00%,2,0,34.91638147,-98.98093259,2020-04-27 22:10 EDT
Choctaw,Oklahoma,3,0,0,0,0.00%,1,0,34.02663549,-95.55200488,2020-04-27 22:10 EDT
Beaver,Oklahoma,3,0,0,0,0.00%,0,0,36.74988623,-100.476724,2020-04-27 22:10 EDT
Johnston,Oklahoma,3,0,0,0,0.00%,2,0,34.31850068,-96.66115414,2020-04-27 22:10 EDT
Woods,Oklahoma,3,0,0,0,0.00%,0,0,36.76693011,-98.86509827,2020-04-27 22:10 EDT
Carter,Oklahoma,2,0,1,1,50.00%,1,0,34.25084617,-97.28576447,2020-04-27 22:10 EDT
Love,Oklahoma,2,0,0,0,0.00%,1,0,33.94905674,-97.24738883,2020-04-27 22:10 EDT
Grant,Oklahoma,2,0,0,0,0.00%,2,0,36.7961117,-97.78613422,2020-04-27 22:10 EDT
Major,Oklahoma,2,0,1,0,50.00%,1,0,36.31159921,-98.53599676,2020-04-27 22:10 EDT
Mcintosh,Oklahoma,2,0,0,0,0.00%,2,0,35.37415132,-95.67459224,2020-04-27 22:10 EDT
Jefferson,Oklahoma,2,0,0,0,0.00%,1,0,34.10978165,-97.83692441,2020-04-27 22:10 EDT
Dewey,Oklahoma,2,0,0,0,0.00%,1,0,35.98763828,-99.0079635,2020-04-27 22:10 EDT
Marshall,Oklahoma,2,0,0,0,0.00%,1,0,34.03881003,-96.77770692,2020-04-27 22:10 EDT
Atoka,Oklahoma,1,0,0,0,0.00%,1,0,34.37361341,-96.03781916,2020-04-27 22:10 EDT
Woodward,Oklahoma,1,0,0,0,0.00%,1,0,36.42269167,-99.2649823,2020-04-27 22:10 EDT
Tillman,Oklahoma,1,0,0,0,0.00%,2,0,34.36966041,-98.92228851,2020-04-27 22:10 EDT
Okfuskee,Oklahoma,1,0,0,0,0.00%,1,0,35.46542754,-96.32278537,2020-04-27 22:10 EDT
Alfalfa,Oklahoma,1,0,0,0,0.00%,1,0,36.73103543,-98.32398173,2020-04-27 22:10 EDT
Harper,Oklahoma,1,0,0,0,0.00%,0,0,36.78877427,-99.66736993,2020-04-27 22:10 EDT
Murray,Oklahoma,1,0,0,0,0.00%,1,0,34.48228682,-97.06783661,2020-04-27 22:10 EDT
Cimarron,Oklahoma,1,0,0,0,0.00%,0,0,36.74822847,-102.5176188,2020-04-27 22:10 EDT
Washita,Oklahoma,1,0,0,0,0.00%,0,0,35.29039887,-98.99224186,2020-04-27 22:10 EDT
Pushmataha,Oklahoma,1,1,0,0,0.00%,0,0,34.41619446,-95.37576025,2020-04-27 22:10 EDT
Out-of-State,Oklahoma,0,0,0,0,nan%,0,0,35.56726285,-97.28636389,2020-04-27 22:10 EDT
Lincoln,Arkansas,754,277,0,0,0.00%,11,2,33.95743778,-91.73326105,2020-04-27 22:10 EDT
Pulaski,Arkansas,484,6,15,1,3.10%,194,2,34.7699724,-92.31185941,2020-04-27 22:10 EDT
Crittenden,Arkansas,174,2,5,0,2.90%,89,7,35.21285106,-90.31079445,2020-04-27 22:10 EDT
Jefferson,Arkansas,160,7,9,0,5.60%,67,5,34.37911,-92.16608,2020-04-27 22:10 EDT
Garland,Arkansas,114,2,0,0,0.00%,73,1,34.5748238,-93.14091331,2020-04-27 22:10 EDT
Benton,Arkansas,94,1,0,0,0.00%,52,5,36.33868029,-94.26727035,2020-04-27 22:10 EDT
St. Francis,Arkansas,81,1,0,0,0.00%,3,0,36.45339,-90.14538,2020-04-27 22:10 EDT
Washington,Arkansas,77,0,3,0,3.90%,326,1,35.97848657,-94.21608058,2020-04-27 22:10 EDT
Faulkner,Arkansas,75,2,2,0,2.70%,45,0,35.14701999,-92.33200932,2020-04-27 22:10 EDT
Cleburne,Arkansas,72,0,4,0,5.60%,53,1,35.53823179,-92.02015419,2020-04-27 22:10 EDT
Craighead,Arkansas,68,6,0,0,0.00%,326,2,35.83079873,-90.6328846,2020-04-27 22:10 EDT
Saline,Arkansas,56,1,1,0,1.80%,35,2,34.64658812,-92.67646306,2020-04-27 22:10 EDT
Lawrence,Arkansas,42,1,1,0,2.40%,3,1,36.04124168,-91.10704266,2020-04-27 22:10 EDT
Pope,Arkansas,42,1,0,0,0.00%,76,2,35.44964724,-93.03170972,2020-04-27 22:10 EDT
Lonoke,Arkansas,39,1,0,0,0.00%,22,2,34.75424928,-91.88865876,2020-04-27 22:10 EDT
Union,Arkansas,38,5,0,0,0.00%,20,4,33.17135934,-92.59719635,2020-04-27 22:10 EDT
Miller,Arkansas,33,1,1,0,3.00%,71,2,33.31217714,-93.89155053,2020-04-27 22:10 EDT
White,Arkansas,31,0,1,0,3.20%,22,0,35.25618796,-91.74563208,2020-04-27 22:10 EDT
Johnson,Arkansas,30,1,0,0,0.00%,16,2,35.57437299,-93.46009753,2020-04-27 22:10 EDT
Clark,Arkansas,27,0,0,0,0.00%,18,0,34.05093091,-93.17636915,2020-04-27 22:10 EDT
Van Buren,Arkansas,27,0,2,0,7.40%,71,0,35.43677,-94.34877,2020-04-27 22:10 EDT
Poinsett,Arkansas,18,2,0,0,0.00%,7,1,35.57401934,-90.66294985,2020-04-27 22:10 EDT
Cross,Arkansas,16,0,0,0,0.00%,4,0,35.29573539,-90.77112981,2020-04-27 22:10 EDT
Desha,Arkansas,16,0,0,0,0.00%,4,2,33.83116182,-91.26175375,2020-04-27 22:10 EDT
Greene,Arkansas,16,0,0,0,0.00%,4,0,36.11769283,-90.55908335,2020-04-27 22:10 EDT
Randolph,Arkansas,16,0,0,0,0.00%,10,1,36.34145846,-91.02757441,2020-04-27 22:10 EDT
Ashley,Arkansas,13,0,0,0,0.00%,5,1,33.19117581,-91.76843981,2020-04-27 22:10 EDT
Drew,Arkansas,13,0,1,0,7.70%,5,1,33.58940082,-91.71999099,2020-04-27 22:10 EDT
Howard,Arkansas,13,0,0,0,0.00%,3,0,34.09088335,-93.99382305,2020-04-27 22:10 EDT
Mississippi,Arkansas,13,2,0,0,0.00%,3,1,35.76297412,-90.05832522,2020-04-27 22:10 EDT
Conway,Arkansas,12,1,1,0,8.30%,3,0,35.26225771,-92.70139834,2020-04-27 22:10 EDT
Grant,Arkansas,12,1,0,0,0.00%,9,0,34.28999747,-92.42363523,2020-04-27 22:10 EDT
Sebastian,Arkansas,12,0,0,0,0.00%,10,0,35.1997061,-94.2739789,2020-04-27 22:10 EDT
Sevier,Arkansas,11,0,0,0,0.00%,7,1,34.00152704,-94.2459912,2020-04-27 22:10 EDT
Cleveland,Arkansas,10,0,0,0,0.00%,7,0,33.89832891,-92.18510673,2020-04-27 22:10 EDT
Hot Spring,Arkansas,10,0,0,0,0.00%,5,0,34.5096,-93.05177,2020-04-27 22:10 EDT
Chicot,Arkansas,9,0,0,0,0.00%,3,1,33.26775053,-91.29937614,2020-04-27 22:10 EDT
Columbia,Arkansas,9,2,0,0,0.00%,3,0,33.2142907,-93.22727591,2020-04-27 22:10 EDT
Independence,Arkansas,9,0,0,0,0.00%,5,1,35.74157106,-91.56966287,2020-04-27 22:10 EDT
Bradley,Arkansas,3,0,1,0,33.30%,5,0,33.46640703,-92.1623419,2020-04-27 22:10 EDT
Polk,Arkansas,3,1,0,0,0.00%,5,0,34.48583719,-94.22803347,2020-04-27 22:10 EDT
Stone,Arkansas,7,0,0,0,0.00%,7,0,35.85978303,-92.15688838,2020-04-27 22:10 EDT
Lafayette,Arkansas,7,1,1,0,14.30%,4,0,33.24099212,-93.6070323,2020-04-27 22:10 EDT
Perry,Arkansas,6,0,0,0,0.00%,2,0,34.94739866,-92.93130692,2020-04-27 22:10 EDT
Searcy,Arkansas,6,0,0,0,0.00%,2,0,35.91086238,-92.69948735,2020-04-27 22:10 EDT
Ouachita,Arkansas,6,1,0,0,0.00%,5,0,33.59334388,-92.88186493,2020-04-27 22:10 EDT
Baxter,Arkansas,5,0,0,0,0.00%,1,0,36.28677497,-92.33624877,2020-04-27 22:10 EDT
Boone,Arkansas,5,0,0,0,0.00%,3,0,36.30555717,-93.09403218,2020-04-27 22:10 EDT
Hempstead,Arkansas,5,0,1,0,20.00%,2,0,33.73540437,-93.66564551,2020-04-27 22:10 EDT
Phillips,Arkansas,5,1,1,0,20.00%,2,0,34.43065818,-90.85304477,2020-04-27 22:10 EDT
Izard,Arkansas,5,0,0,0,0.00%,2,0,36.09466592,-91.91347456,2020-04-27 22:10 EDT
Carroll,Arkansas,4,0,0,0,0.00%,1,0,36.34030384,-93.53514658,2020-04-27 22:10 EDT
Crawford,Arkansas,4,0,0,0,0.00%,4,1,35.58889461,-94.24271109,2020-04-27 22:10 EDT
Monroe,Arkansas,4,0,0,0,0.00%,2,0,34.67787182,-91.20388825,2020-04-27 22:10 EDT
Lee,Arkansas,3,0,1,0,33.30%,1,0,34.78109975,-90.78416433,2020-04-27 22:10 EDT
Newton,Arkansas,3,0,0,0,0.00%,2,0,35.91996997,-93.21779627,2020-04-27 22:10 EDT
Pike,Arkansas,3,0,0,0,0.00%,2,0,34.16347037,-93.65639964,2020-04-27 22:10 EDT
Sharp,Arkansas,3,1,0,0,0.00%,2,0,36.16121113,-91.47977484,2020-04-27 22:10 EDT
Yell,Arkansas,3,0,0,0,0.00%,3,1,35.00142878,-93.41181717,2020-04-27 22:10 EDT
Logan,Arkansas,3,0,0,0,0.00%,2,0,35.21139883,-93.72250147,2020-04-27 22:10 EDT
Arkansas,Arkansas,2,0,0,0,0.00%,1,0,34.29039741,-91.37468272,2020-04-27 22:10 EDT
Prairie,Arkansas,2,0,0,0,0.00%,1,0,34.82981191,-91.55273292,2020-04-27 22:10 EDT
Franklin,Arkansas,2,1,0,0,0.00%,0,0,35.51316912,-93.8906772,2020-04-27 22:10 EDT
Clay,Arkansas,2,0,0,0,0.00%,0,0,36.3683988,-90.41716523,2020-04-27 22:10 EDT
Nevada,Arkansas,1,0,0,0,0.00%,1,0,33.66395352,-93.30711378,2020-04-27 22:10 EDT
Scott,Arkansas,1,0,0,0,0.00%,1,0,34.86076505,-94.06328025,2020-04-27 22:10 EDT
Woodruff,Arkansas,1,0,0,0,0.00%,0,0,35.18627459,-91.24306034,2020-04-27 22:10 EDT
Dallas,Arkansas,1,0,0,0,0.00%,1,0,33.96986409,-92.65439065,2020-04-27 22:10 EDT
Madison,Arkansas,1,0,0,0,0.00%,0,0,36.0109421,-93.72448737,2020-04-27 22:10 EDT
Marion,Arkansas,1,0,0,0,0.00%,1,0,36.25646574,-92.68408757,2020-04-27 22:10 EDT
Jackson,Arkansas,1,0,0,0,0.00%,1,0,35.5991177,-91.21476022,2020-04-27 22:10 EDT
Fulton,Arkansas,1,0,0,0,0.00%,0,0,36.38163356,-91.8181674,2020-04-27 22:10 EDT
Montgomery,Arkansas,0,0,0,0,nan%,0,0,34.53739849,-93.66394404,2020-04-27 22:10 EDT
McKinley,New Mexico,778,52,12,0,1.50%,0,0,35.58049693,-108.2614434,2020-04-27 22:10 EDT
Bernalillo,New Mexico,694,6,33,0,4.80%,0,0,35.05128463,-106.6703125,2020-04-27 22:10 EDT
San Juan,New Mexico,463,71,35,0,7.60%,0,0,32.76325,-107.90734,2020-04-27 22:10 EDT
Sandoval,New Mexico,378,4,11,0,2.90%,0,0,35.68878872,-106.8666133,2020-04-27 22:10 EDT
Dona Ana,New Mexico,126,10,1,0,0.80%,0,0,32.38965,-106.81475,2020-04-27 22:10 EDT
Santa Fe,New Mexico,95,0,0,0,0.00%,0,0,35.69168,-105.93796,2020-04-27 22:10 EDT
Valencia,New Mexico,42,0,0,0,0.00%,0,0,34.71537798,-106.8092577,2020-04-27 22:10 EDT
Cibola,New Mexico,41,0,2,0,4.90%,0,0,34.91236636,-108.0000561,2020-04-27 22:10 EDT
Socorro,New Mexico,40,0,1,0,2.50%,0,0,34.06014,-106.89187,2020-04-27 22:10 EDT
Chaves,New Mexico,22,0,1,0,4.50%,0,0,33.36320251,-104.4669295,2020-04-27 22:10 EDT
Taos,New Mexico,17,0,0,0,0.00%,0,0,36.57785635,-105.6310357,2020-04-27 22:10 EDT
Grant,New Mexico,14,0,0,0,0.00%,0,0,32.73896355,-108.3821561,2020-04-27 22:10 EDT
Rio Arriba,New Mexico,14,0,0,0,0.00%,0,0,36.50963079,-106.6930691,2020-04-27 22:10 EDT
Torrance,New Mexico,14,0,0,0,0.00%,0,0,34.64046808,-105.8508225,2020-04-27 22:10 EDT
Curry,New Mexico,13,0,0,0,0.00%,0,0,34.57415905,-103.3469336,2020-04-27 22:10 EDT
Eddy,New Mexico,13,0,1,0,7.70%,0,0,32.4715074,-104.3043176,2020-04-27 22:10 EDT
Guadalupe,New Mexico,13,0,0,0,0.00%,0,0,34.86329443,-104.7906568,2020-04-27 22:10 EDT
Lea,New Mexico,10,0,0,0,0.00%,0,0,32.79212367,-103.4124297,2020-04-27 22:10 EDT
Roosevelt,New Mexico,7,0,0,0,0.00%,0,0,34.02125189,-103.4801702,2020-04-27 22:10 EDT
Los Alamos,New Mexico,6,0,0,0,0.00%,0,0,35.88101,-106.30522,2020-04-27 22:10 EDT
Colfax,New Mexico,5,0,0,0,0.00%,0,0,36.60606416,-104.6469694,2020-04-27 22:10 EDT
Otero,New Mexico,4,0,0,0,0.00%,0,0,32.61316393,-105.7414258,2020-04-27 22:10 EDT
Quay,New Mexico,4,0,1,0,25.00%,0,0,35.10435229,-103.5496139,2020-04-27 22:10 EDT
Luna,New Mexico,3,0,0,0,0.00%,0,0,32.18219132,-107.7497279,2020-04-27 22:10 EDT
Union,New Mexico,3,0,0,0,0.00%,0,0,36.48166107,-103.4709369,2020-04-27 22:10 EDT
San Miguel,New Mexico,2,0,0,0,0.00%,0,0,32.15629,-106.73564,2020-04-27 22:10 EDT
Lincoln,New Mexico,2,0,0,0,0.00%,0,0,33.74526908,-105.4592655,2020-04-27 22:10 EDT
Catron,New Mexico,1,0,1,0,100.00%,0,0,33.9152947,-108.4047789,2020-04-27 22:10 EDT
Harding,New Mexico,1,0,0,0,0.00%,0,0,35.85787515,-103.8200144,2020-04-27 22:10 EDT
Hidalgo,New Mexico,0,0,0,0,nan%,0,0,31.91409509,-108.7148689,2020-04-27 22:10 EDT
Multnomah,Oregon,664,12,37,0,5.60%,0,0,45.46975,-122.70562,2020-04-27 22:10 EDT
Washington,Oregon,475,9,11,1,2.30%,0,0,45.56005965,-123.098408,2020-04-27 22:10 EDT
Marion,Oregon,447,11,15,0,3.40%,0,0,44.75045,-122.94052,2020-04-27 22:10 EDT
Clackamas,Oregon,204,0,6,0,2.90%,0,0,45.41211,-122.56909,2020-04-27 22:10 EDT
Linn,Oregon,79,5,7,0,8.90%,0,0,44.4887414,-122.5343983,2020-04-27 22:10 EDT
Deschutes,Oregon,75,2,0,0,0.00%,0,0,44.15924,-121.25967,2020-04-27 22:10 EDT
Lane,Oregon,50,0,2,0,4.00%,15,0,43.93873498,-122.8479273,2020-04-27 22:10 EDT
Jackson,Oregon,49,0,0,0,0.00%,0,0,42.4321189,-122.7284862,2020-04-27 22:10 EDT
Polk,Oregon,38,0,1,0,2.60%,0,0,44.90373452,-123.4127777,2020-04-27 22:10 EDT
Yamhill,Oregon,37,1,6,0,16.20%,0,0,45.34037,-123.18787,2020-04-27 22:10 EDT
Klamath,Oregon,326,0,0,0,0.00%,15,0,42.69219137,-121.6433518,2020-04-27 22:10 EDT
Umatilla,Oregon,326,0,0,0,0.00%,0,0,45.91768,-119.34203,2020-04-27 22:10 EDT
Benton,Oregon,29,0,5,0,17.20%,0,0,44.4918359,-123.4292918,2020-04-27 22:10 EDT
Douglas,Oregon,22,0,0,0,0.00%,3,0,43.27977096,-123.1664872,2020-04-27 22:10 EDT
Josephine,Oregon,20,0,1,0,5.00%,4,0,42.36550609,-123.5555516,2020-04-27 22:10 EDT
Columbia,Oregon,14,0,0,0,0.00%,0,0,45.94033721,-123.0908153,2020-04-27 22:10 EDT
Coos,Oregon,14,2,0,0,0.00%,0,0,43.17177456,-124.0575557,2020-04-27 22:10 EDT
Wasco,Oregon,12,0,1,0,8.30%,0,0,45.15802579,-121.1679448,2020-04-27 22:10 EDT
Malheur,Oregon,7,1,0,0,0.00%,0,0,43.19347158,-117.6231012,2020-04-27 22:10 EDT
Clatsop,Oregon,6,0,0,0,0.00%,0,0,45.98972508,-123.6577572,2020-04-27 22:10 EDT
Tillamook,Oregon,6,0,0,0,0.00%,0,0,45.46314872,-123.709329,2020-04-27 22:10 EDT
Jefferson,Oregon,6,0,0,0,0.00%,0,0,44.62931057,-121.1756091,2020-04-27 22:10 EDT
Hood River,Oregon,5,0,0,0,0.00%,0,0,45.70885,-121.51073,2020-04-27 22:10 EDT
Lincoln,Oregon,5,0,0,0,0.00%,0,0,44.64188577,-123.867598,2020-04-27 22:10 EDT
Morrow,Oregon,5,0,0,0,0.00%,0,0,45.41527587,-119.5831834,2020-04-27 22:10 EDT
Union,Oregon,4,0,0,0,0.00%,0,0,45.31034934,-118.0090335,2020-04-27 22:10 EDT
